,Date,Time,City,Type
,2019-02-04,20:31:12,Burl Twp,125 E Psychiat
,2019-02-04,20:49:33,Burl City,106 E Breathin
,2019-02-04,21:00:26,Edgewater,125 E Psychiat
,2019-02-04,21:38:37,Willingbor,132 E UnkMedEmrg
,2019-02-04,21:52:12,Burl Twp,101 E AbdmPain
,2019-02-05,00:32:41,Edgewater,132 E UnkMedEmrg
,2019-02-05,04:48:48,Willingbor,106 E Breathin
,2019-02-05,07:52:30,Burl City,117 E Falls
,2019-02-05,10:31:15,Beverly,132 E UnkMedEmrg
,2019-02-05,10:21:02,Burl City,132 E UnkMedEmrg
,2019-02-05,10:47:42,Burl Twp,112 E Convulsn
,2019-02-05,11:21:55,Edgewater,117 E Falls
,2019-02-05,12:14:22,Burl City,106 E Breathin
,2019-02-05,13:05:55,Edgewater,125 E Psychiat
,2019-02-05,14:41:47,Burl Twp,110 E ChestPain
,2019-02-05,16:23:07,Burl Twp,117 E Falls
,2019-02-05,17:57:29,Burl Twp,104 E AsltRape
,2019-02-05,17:59:12,Burl City,125 E Psychiat
,2019-02-05,18:23:12,Burl Twp,106 E Breathin
,2019-02-05,21:47:59,Burl City,126 E SickPers
,2019-02-06,00:13:12,Burl City,117 E Falls
,2019-02-06,07:53:37,Burl City,132 E UnkMedEmrg
,2019-02-06,09:22:00,Burl Twp,132 E UnkMedEmrg
,2019-02-06,09:32:19,Florence,132 E UnkMedEmrg
,2019-02-06,10:26:19,Burl Twp,131 E Uncon
,2019-02-06,11:16:31,Edgewater,129 E AccInjry
,2019-02-06,12:07:27,Burl City,112 E Convulsn
,2019-02-06,11:54:16,Burl Twp,119 E Heart
,2019-02-06,12:03:41,Willingbor,106 E Breathin
,2019-02-06,12:19:02,Burl City,117 E Falls
,2019-02-06,12:37:00,Edgewater,112 E Convulsn
,2019-02-06,13:59:32,Edgewater,132 E UnkMedEmrg
,2019-02-06,14:37:37,Edgewater,117 E Falls
,2019-02-06,15:31:56,Burl Twp,112 E Convulsn
,2019-02-06,16:44:50,Burl Twp,132 E UnkMedEmrg
,2019-02-06,16:20:54,Burl Twp,132 E UnkMedEmrg
,2019-02-06,17:56:22,Burl City,106 E Breathin
,2019-02-06,18:40:18,Burl Twp,132 E UnkMedEmrg
,2019-02-06,18:52:34,Burl Twp,132 E UnkMedEmrg
,2019-02-06,19:25:27,Burl City,110 E ChestPain
,2019-02-06,20:36:31,Burl Twp,106 E Breathin
,2019-02-06,21:57:27,Willingbor,101 E AbdmPain
,2019-02-07,23:14:51,Burl Twp,106 E Breathin
,2019-02-07,07:58:00,Burl City,106 E Breathin
,2019-02-07,08:07:14,Burl City,106 E Breathin
,2019-02-07,09:21:26,Burl City,117 E Falls
,2019-02-07,09:48:34,Burl Twp,109 E Arrest
,2019-02-07,09:57:30,Burl City,132 E UnkMedEmrg
,2019-02-07,10:14:10,Burl Twp,111 E Choking
,2019-02-07,10:43:02,Burl Twp,128 E Stroke
,2019-02-07,12:17:26,Burl City,126 E SickPers
,2019-02-07,12:10:05,Burl Twp,119 E Heart
,2019-02-07,12:53:48,Burl City,126 E SickPers
,2019-02-07,13:43:53,Burl Twp,128 E Stroke
,2019-02-07,13:56:18,Florence,125 E Psychiat
,2019-02-07,14:21:40,Burl Twp,132 E UnkMedEmrg
,2019-02-07,17:17:59,Edgewater,117 E Falls
,2019-02-07,18:04:09,Burl City,131 E Uncon
,2019-02-07,18:10:14,Burl Twp,128 E Stroke
,2019-02-07,19:15:52,Burl Twp,106 E Breathin
,2019-02-07,19:41:26,Burl City,126 E SickPers
,2019-02-07,:  :,Burl Twp,106 E Breathin
,2019-02-07,20:02:40,Burl Twp,112 E Convulsn
,2019-02-07,22:18:28,Edgewater,132 E UnkMedEmrg
,2019-02-08,01:04:33,Willingbor,132 E UnkMedEmrg
,2019-02-08,:  :,Willingbor,132 E UnkMedEmrg
,2019-02-08,02:48:29,Edgewater,117 E Falls
,2019-02-08,07:04:33,Burl City,131 E Uncon
,2019-02-08,08:19:00,Burl City,131 E Uncon
,2019-02-08,09:04:27,Burl Twp,117 E Falls
,2019-02-08,08:28:49,Burl Twp,106 E Breathin
,2019-02-08,09:57:36,Burl City,117 E Falls
,2019-02-08,10:14:08,Edgewater,106 E Breathin
,2019-02-08,11:10:23,Burl Twp,132 E UnkMedEmrg
,2019-02-08,11:06:35,Burl Twp,128 E Stroke
,2019-02-08,11:14:00,Florence,133 E TrfcEntp
,2019-02-08,12:02:02,Burl Twp,131 E Uncon
,2019-02-08,12:34:46,Willingbor,113 E Diabetic
,2019-02-08,14:07:52,Burl City,132 E UnkMedEmrg
,2019-02-08,14:15:38,Florence,132 E UnkMedEmrg
,2019-02-08,15:33:43,Burl Twp,112 E Convulsn
,2019-02-08,16:41:49,Burl City,16 F Alarms
,2019-02-08,16:54:23,Burl Twp,132 E UnkMedEmrg
,2019-02-08,16:47:08,Burl Twp,121 E Hemrhage
,2019-02-08,17:27:56,Burl Twp,110 E ChestPain
,2019-02-08,17:12:34,Burl City,118 E Headache
,2019-02-08,18:06:49,Burl City,125 E Psychiat
,2019-02-08,18:21:55,Burl Twp,132 E UnkMedEmrg
,2019-02-08,18:17:53,Burl Twp,131 E Uncon
,2019-02-08,19:10:13,Edgewater,125 E Psychiat
,2019-02-08,20:58:28,Beverly,125 E Psychiat
,2019-02-08,22:12:58,Burl Twp,132 E UnkMedEmrg
,2019-02-09,22:56:43,Burl City,106 E Breathin
,2019-02-09,23:39:58,Burl Twp,132 E UnkMedEmrg
,2019-02-09,00:46:02,Burl City,11 F StrctrFire
,2019-02-09,01:14:41,Burl City,104 E AsltRape
,2019-02-09,01:48:36,Burl City,132 E UnkMedEmrg
,2019-02-09,02:35:03,Burl City,132 E UnkMedEmrg
,2019-02-09,04:35:05,Burl City,132 E UnkMedEmrg
,2019-02-09,08:21:28,Burl Twp,106 E Breathin
,2019-02-09,08:56:18,Edgewater,101 E AbdmPain
,2019-02-09,10:24:11,Edgewater,106 E Breathin
,2019-02-09,11:32:08,Burl Twp,131 E Uncon
,2019-02-09,12:43:17,Edgewater,132 E UnkMedEmrg
,2019-02-09,14:33:14,Edgewater,125 E Psychiat
,2019-02-09,20:05:08,Beverly,117 E Falls
,2019-02-09,20:10:26,Burl City,125 E Psychiat
,2019-02-09,20:16:41,Burl City,132 E UnkMedEmrg
,2019-02-09,20:10:26,Burl City,132 E UnkMedEmrg
,2019-02-09,20:20:42,Willingbor,110 E ChestPain
,2019-02-09,21:33:07,Burl City,124 E Pregnant
,2019-02-09,22:13:16,Burl Twp,106 E Breathin
,2019-02-09,22:44:51,Burl City,131 E Uncon
,2019-02-10,23:02:05,Burl Twp,101 E AbdmPain
,2019-02-10,04:34:43,Beverly,132 E UnkMedEmrg
,2019-02-10,12:49:03,Burl City,132 E UnkMedEmrg
,2019-02-10,15:01:57,Edgewater,105 E BackPain
,2019-02-10,19:24:53,Willingbor,112 E Convulsn
,2019-02-10,21:44:19,Burl City,112 E Convulsn
,2019-02-10,22:17:13,Burl Twp,117 E Falls
,2019-02-10,22:41:58,Burl City,117 E Falls
,2019-02-10,22:25:50,Burl City,132 E UnkMedEmrg
,2019-02-11,23:46:08,Burl Twp,110 E ChestPain
,2019-02-11,08:41:30,Willingbor,129 E AccInjry
,2019-02-11,08:56:23,Burl Twp,119 E Heart
,2019-02-11,09:01:00,Edgewater,131 E Uncon
,2019-02-11,09:51:30,Edgewater,110 E ChestPain
,2019-02-11,12:08:19,Burl Twp,110 E ChestPain
,2019-02-11,12:56:14,Florence,126 E SickPers
,2019-02-11,13:11:27,Burl City,106 E Breathin
,2019-02-11,14:31:20,Burl Twp,106 E Breathin
,2019-02-11,14:43:59,Burl Twp,125 E Psychiat
,2019-02-11,16:17:57,Burl City,110 E ChestPain
,2019-02-11,16:01:52,Burl Twp,106 E Breathin
,2019-02-11,17:17:22,Burl City,131 E Uncon
,2019-02-11,17:00:07,Burl Twp,132 E UnkMedEmrg
,2019-02-11,16:56:49,Edgewater,106 E Breathin
,2019-02-11,16:42:44,Burl City,106 E Breathin
,2019-02-11,18:16:20,Edgewater,132 E UnkMedEmrg
,2019-02-11,17:53:39,Burl Twp,132 E UnkMedEmrg
,2019-02-12,05:21:55,Burl Twp,106 E Breathin
,2019-02-12,06:06:34,Burl City,113 E Diabetic
,2019-02-12,06:40:06,Edgewater,132 E UnkMedEmrg
,2019-02-12,09:31:17,"NJTP

Ca",132 E UnkMedEmrg
,2019-02-12,10:14:56,"NJTP

Ca",133 E TrfcEntp
,2019-02-12,09:23:17,Burl Twp,128 E Stroke
,2019-02-12,10:29:20,Springfld,129F E Mva/Fire
,2019-02-12,09:22:33,"NJTP
Comm",129F E Mva/Fire
,2019-02-12,10:28:06,Burl City,117 E Falls
,2019-02-12,10:21:16,Willingbor,126 E SickPers
,2019-02-12,11:17:12,Burl Twp,129 E AccInjry
,2019-02-12,11:57:07,"NJTP

Ca",129F E Mva/Fire
,2019-02-12,11:46:50,Burl Twp,129 E AccInjry
,2019-02-12,12:29:33,Burl Twp,110 E ChestPain
,2019-02-12,13:44:54,"NJTP

Ca",129 E AccInjry
,2019-02-12,14:57:42,Burl City,124 E Pregnant
,2019-02-12,15:06:23,Burl Twp,112 E Convulsn
,2019-02-12,14:42:27,Burl City,119 E Heart
,2019-02-12,15:43:28,Burl Twp,132 E UnkMedEmrg
,2019-02-12,15:23:37,Edgewater,132 E UnkMedEmrg
,2019-02-12,16:36:03,Burl City,117 E Falls
,2019-02-12,17:05:00,Burl City,117 E Falls
,2019-02-12,17:45:35,Edgewater,132 E UnkMedEmrg
,2019-02-12,17:38:17,Burl City,131 E Uncon
,2019-02-12,18:22:11,Edgewater,119 E Heart
,2019-02-12,20:08:31,Burl Twp,132 E UnkMedEmrg
,2019-02-12,22:58:23,Burl Twp,113 E Diabetic
,2019-02-12,23:27:44,Burl City,132 E UnkMedEmrg
,2019-02-13,00:56:59,Burl City,117 E Falls
,2019-02-13,01:19:15,Beverly,110 E ChestPain
,2019-02-13,02:08:04,Burl Twp,106 E Breathin
,2019-02-13,03:45:15,Edgewater,132 E UnkMedEmrg
,2019-02-13,05:42:20,Edgewater,126 E SickPers
,2019-02-13,09:19:03,Edgewater,128 E Stroke
,2019-02-13,10:10:37,Burl Twp,106 E Breathin
,2019-02-13,10:07:45,Burl City,110 E ChestPain
,2019-02-13,11:19:31,Edgewater,123 E Overdose
,2019-02-13,11:23:25,Westampton,132 E UnkMedEmrg
,2019-02-13,11:36:51,BurlBrstBr,129 E AccInjry
,2019-02-13,10:48:34,Burl City,110 E ChestPain
,2019-02-13,12:55:12,Beverly,112 E Convulsn
,2019-02-13,12:51:11,Burl Twp,119 E Heart
,2019-02-13,13:35:52,Burl City,112 E Convulsn
,2019-02-13,13:53:39,Florence,106 E Breathin
,2019-02-13,14:46:25,Edgewater,110 E ChestPain
,2019-02-13,15:05:53,Willingbor,16 F Alarms
,2019-02-13,15:03:09,Burl City,117 E Falls
,2019-02-13,15:45:22,Burl Twp,17 F Fumes
,2019-02-13,15:52:28,Burl City,129 E AccInjry
,2019-02-13,16:38:03,Burl Twp,132 E UnkMedEmrg
,2019-02-13,16:21:53,Florence,131 E Uncon
,2019-02-13,16:24:58,Burl Twp,117 E Falls
,2019-02-13,19:09:51,Burl City,123 E Overdose
,2019-02-13,20:56:44,Edgewater,104 E AsltRape
,2019-02-13,22:27:06,Beverly,132 E UnkMedEmrg
,2019-02-13,22:41:40,Burl City,119 E Heart
,2019-02-13,22:58:38,Edgewater,105 E BackPain
,2019-02-13,22:50:28,Burl Twp,132 E UnkMedEmrg
,2019-02-13,22:49:58,Burl City,132 E UnkMedEmrg
,2019-02-14,01:25:37,Burl City,132 E UnkMedEmrg
,2019-02-14,00:52:18,Burl City,119 E Heart
,2019-02-14,02:53:31,Edgewater,105 E BackPain
,2019-02-14,08:52:41,Edgewater,110 E ChestPain
,2019-02-14,11:11:09,Edgewater,104 E AsltRape
,2019-02-14,10:53:57,Burl City,132 E UnkMedEmrg
,2019-02-14,11:25:43,Burl Twp,110 E ChestPain
,2019-02-14,12:23:24,Beverly,117 E Falls
,2019-02-14,11:54:06,Burl Twp,106 E Breathin
,2019-02-14,11:33:52,Burl Twp,117 E Falls
,2019-02-14,17:35:54,Burl Twp,112 E Convulsn
,2019-02-14,20:51:25,Westampton,133 E TrfcEntp
,2019-02-14,21:14:40,Burl City,131 E Uncon
,2019-02-14,20:35:51,"NJTP

Ca",129 E AccInjry
,2019-02-14,21:52:26,Springfld,129 E AccInjry
,2019-02-14,22:28:33,Burl City,117 E Falls
,2019-02-14,22:21:41,Edgewater,132 E UnkMedEmrg
,2019-02-15,04:05:50,Burl City,132 E UnkMedEmrg
,2019-02-15,10:11:44,Edgewater,112 E Convulsn
,2019-02-15,10:17:58,Burl Twp,128 E Stroke
,2019-02-15,10:56:00,Burl Twp,106 E Breathin
,2019-02-15,11:47:40,Burl Twp,132 E UnkMedEmrg
,2019-02-15,13:06:00,Burl Twp,132 E UnkMedEmrg
,2019-02-15,14:28:22,"NJTP

Ca",129F E Mva/Fire
,2019-02-15,15:28:10,"Delanco
C",104 E AsltRape
,2019-02-15,15:37:51,Burl City,112 E Convulsn
,2019-02-15,16:19:43,Burl Twp,123 E Overdose
,2019-02-15,16:27:00,Burl Twp,131 E Uncon
,2019-02-15,17:02:39,"Delanco
C",106 E Breathin
,2019-02-15,18:13:53,Burl Twp,132 E UnkMedEmrg
,2019-02-15,20:34:15,Burl Twp,128 E Stroke
,2019-02-15,21:18:17,Delanco,101 E AbdmPain
,2019-02-15,23:03:21,Burl Twp,112 E Convulsn
,2019-02-15,22:41:29,Burl Twp,128 E Stroke
,2019-02-16,00:12:13,Edgewater,106 E Breathin
,2019-02-16,10:30:31,Burl Twp,110 E ChestPain
,2019-02-16,12:40:17,Burl City,131 E Uncon
,2019-02-16,13:07:40,Burl City,132 E UnkMedEmrg
,2019-02-16,13:10:12,Beverly,117 E Falls
,2019-02-16,13:48:49,Burl City,106 E Breathin
,2019-02-16,13:46:02,Burl City,117 E Falls
,2019-02-16,14:58:37,Burl Twp,125 E Psychiat
,2019-02-16,15:16:13,Beverly,131 E Uncon
,2019-02-16,15:58:34,Burl City,117 E Falls
,2019-02-16,18:01:55,Edgewater,125 E Psychiat
,2019-02-16,20:59:41,Burl Twp,106 E Breathin
,2019-02-17,23:16:19,Burl City,110 E ChestPain
,2019-02-17,23:39:07,Edgewater,117 E Falls
,2019-02-17,03:15:17,Burl City,129F E Mva/Fire
,2019-02-17,06:59:56,Burl Twp,128 E Stroke
,2019-02-17,09:46:23,Burl City,131 E Uncon
,2019-02-17,10:33:45,"Beverly
C",131 E Uncon
,2019-02-17,11:17:38,Burl Twp,102 E AlergcReac
,2019-02-17,13:33:26,Burl City,126 E SickPers
,2019-02-17,15:10:31,Burl City,117 E Falls
,2019-02-17,18:53:20,Burl Twp,EMS E EMS Call
,2019-02-17,18:35:36,Edgewater,132 E UnkMedEmrg
,2019-02-17,18:54:10,Beverly,129 E AccInjry
,2019-02-17,19:17:08,Edgewater,106 E Breathin
,2019-02-17,18:52:23,Burl City,101 E AbdmPain
,2019-02-17,21:10:08,Burl City,132 E UnkMedEmrg
,2019-02-17,21:29:57,Edgewater,110 E ChestPain
,2019-02-18,00:16:19,Edgewater,126 E SickPers
,2019-02-18,05:07:34,Edgewater,117 E Falls
,2019-02-18,03:51:18,Florence,109 E Arrest
,2019-02-18,04:25:36,Beverly,106 E Breathin
,2019-02-18,08:09:08,Willingbor,125 E Psychiat
,2019-02-18,08:34:17,Burl Twp,105 E BackPain
,2019-02-18,08:07:02,Burl Twp,129 E AccInjry
,2019-02-18,09:54:33,Burl Twp,105 E BackPain
,2019-02-18,10:27:13,Burl Twp,125 E Psychiat
,2019-02-18,11:46:55,Willingbor,106 E Breathin
,2019-02-18,12:02:24,Burl Twp,106 E Breathin
,2019-02-18,13:06:52,Burl City,101 E AbdmPain
,2019-02-18,14:15:45,Burl City,132 E UnkMedEmrg
,2019-02-18,15:43:53,Burl Twp,132 E UnkMedEmrg
,2019-02-18,15:43:53,Burl Twp,132 E UnkMedEmrg
,2019-02-18,16:47:59,Florence,117 E Falls
,2019-02-18,18:34:41,Florence,11 F StrctrFire
,2019-02-18,18:23:59,Florence,125 E Psychiat
,2019-02-18,18:53:10,Burl Twp,117 E Falls
,2019-02-18,19:11:49,Edgewater,132 E UnkMedEmrg
,2019-02-18,21:35:18,Burl Twp,110 E ChestPain
,2019-02-18,22:56:40,Burl Twp,131 E Uncon
,2019-02-19,03:26:55,Burl Twp,116 E EyeProb
,2019-02-19,05:22:08,Edgewater,132 E UnkMedEmrg
,2019-02-19,06:25:03,Burl City,123 E Overdose
,2019-02-19,07:56:28,Burl City,105 E BackPain
,2019-02-19,08:40:14,Burl Twp,112 E Convulsn
,2019-02-19,10:01:34,Burl City,117 E Falls
,2019-02-19,12:04:28,"NJTP
Comm",102 E AlergcReac
,2019-02-19,13:31:02,Mt Laurel,137 E CoverAsn
,2019-02-19,13:46:55,Burl City,125 E Psychiat
,2019-02-19,14:05:16,Edgewater,117 E Falls
,2019-02-19,14:15:53,Burl City,106 E Breathin
,2019-02-19,14:16:39,Edgewater,106 E Breathin
,2019-02-19,15:24:33,Willingbor,117 E Falls
,2019-02-19,16:14:59,Burl Twp,132 E UnkMedEmrg
,2019-02-19,16:16:29,Burl Twp,132 E UnkMedEmrg
,2019-02-19,16:09:11,Edgewater,112 E Convulsn
,2019-02-19,16:47:49,Burl Twp,134 E SpclAssn
,2019-02-19,16:22:13,Edgewater,110 E ChestPain
,2019-02-19,18:04:57,Willingbor,125 E Psychiat
,2019-02-19,19:45:04,Burl City,131 E Uncon
,2019-02-19,20:00:58,Burl Twp,101 E AbdmPain
,2019-02-19,20:32:49,Edgewater,117 E Falls
,2019-02-19,20:17:03,Burl Twp,126 E SickPers
,2019-02-19,21:32:00,Burl City,126 E SickPers
,2019-02-19,21:54:34,Burl City,117 E Falls
,2019-02-19,22:01:49,Burl City,128 E Stroke
,2019-02-19,23:14:04,Burl City,117 E Falls
,2019-02-20,23:49:40,Edgewater,106 E Breathin
,2019-02-20,01:12:35,Burl City,117 E Falls
,2019-02-20,01:12:35,Burl City,117 E Falls
,2019-02-20,05:35:43,Burl Twp,105 E BackPain
,2019-02-20,07:52:27,"Beverly
C",102 E AlergcReac
,2019-02-20,08:13:52,"Delanco
C",110 E ChestPain
,2019-02-20,08:41:25,Burl Twp,132 E UnkMedEmrg
,2019-02-20,12:13:41,Burl Twp,129F E Mva/Fire
,2019-02-20,13:05:20,Edgewater,125 E Psychiat
,2019-02-20,14:05:08,Florence,131 E Uncon
,2019-02-20,15:24:47,Burl City,105 E BackPain
,2019-02-20,15:41:10,Burl City,117 E Falls
,2019-02-20,16:52:04,Burl Twp,131 E Uncon
,2019-02-20,17:28:51,Beverly,132 E UnkMedEmrg
,2019-02-20,17:42:22,Burl Twp,117 E Falls
,2019-02-20,18:45:43,Burl City,11 F StrctrFire
,2019-02-20,19:17:36,Burl City,132 E UnkMedEmrg
,2019-02-20,20:04:48,Burl City,132 E UnkMedEmrg
,2019-02-21,23:57:14,Burl Twp,132 E UnkMedEmrg
,2019-02-21,02:12:58,Burl Twp,117 E Falls
,2019-02-21,05:22:23,Springfld,119 E Heart
,2019-02-21,06:17:22,Burl Twp,132 E UnkMedEmrg
,2019-02-21,10:57:34,Willingbor,131 E Uncon
,2019-02-21,11:16:23,Burl Twp,117 E Falls
,2019-02-21,11:43:14,Willingbor,110 E ChestPain
,2019-02-21,12:34:19,Beverly,132 E UnkMedEmrg
,2019-02-21,12:03:46,Florence,131 E Uncon
,2019-02-21,12:29:58,Burl Twp,132 E UnkMedEmrg
,2019-02-21,13:30:51,Burl City,110 E ChestPain
,2019-02-21,15:19:50,Burl City,132 E UnkMedEmrg
,2019-02-21,16:29:23,Willingbor,132 E UnkMedEmrg
,2019-02-21,16:57:01,Burl Twp,128 E Stroke
,2019-02-21,17:23:52,Beverly,106 E Breathin
,2019-02-21,19:35:33,Burl Twp,123 E Overdose
,2019-02-22,01:48:18,Burl City,117 E Falls
,2019-02-22,04:33:09,Burl City,110 E ChestPain
,2019-02-22,05:38:57,Edgewater,101 E AbdmPain
,2019-02-22,07:34:14,Burl City,132 E UnkMedEmrg
,2019-02-22,09:31:19,Burl Twp,106 E Breathin
,2019-02-22,10:12:18,Burl City,131 E Uncon
,2019-02-22,09:57:34,Burl City,106 E Breathin
,2019-02-22,11:27:38,Willingbor,112 E Convulsn
,2019-02-22,13:03:25,Edgewater,130 E Trauma
,2019-02-22,12:50:33,Burl City,117 E Falls
,2019-02-22,13:22:41,Burl City,132 E UnkMedEmrg
,2019-02-22,12:53:17,Burl Twp,131 E Uncon
,2019-02-22,13:12:55,Edgewater,110 E ChestPain
,2019-02-22,14:41:43,Burl Twp,132 E UnkMedEmrg
,2019-02-22,15:04:34,Burl Twp,129 E AccInjry
,2019-02-22,14:57:23,Burl Twp,123 E Overdose
,2019-02-22,16:24:00,Edgewater,16 F Alarms
,2019-02-22,17:50:25,Willingbor,132 E UnkMedEmrg
,2019-02-22,18:43:40,Burl Twp,129 E AccInjry
,2019-02-22,18:42:54,Burl Twp,121 E Hemrhage
,2019-02-22,19:07:29,Willingbor,129F E Mva/Fire
,2019-02-22,20:00:07,Burl Twp,132 E UnkMedEmrg
,2019-02-22,21:02:21,Burl Twp,125 E Psychiat
,2019-02-23,23:38:05,Willingbor,132 E UnkMedEmrg
,2019-02-23,06:43:27,Burl Twp,129 E AccInjry
,2019-02-23,07:58:13,Burl Twp,128 E Stroke
,2019-02-23,09:07:28,"NJTP

Ca",129F E Mva/Fire
,2019-02-23,09:22:41,Burl Twp,129 E AccInjry
,2019-02-23,09:39:35,Burl Twp,128 E Stroke
,2019-02-23,10:23:01,Edgewater,132 E UnkMedEmrg
,2019-02-23,10:27:29,Willingbor,131 E Uncon
,2019-02-23,14:17:58,Westampton,125 E Psychiat
,2019-02-23,15:42:01,Edgewater,110 E ChestPain
,2019-02-23,17:53:08,Burl Twp,105 E BackPain
,2019-02-23,20:45:30,Edgewater,125 E Psychiat
,2019-02-23,22:00:23,Willingbor,106 E Breathin
,2019-02-23,22:21:45,Burl Twp,123 E Overdose
,2019-02-24,23:34:49,Burl City,110 E ChestPain
,2019-02-24,02:50:14,Burl City,104 E AsltRape
,2019-02-24,02:21:54,Burl City,132 E UnkMedEmrg
,2019-02-24,04:26:03,Edgewater,132 E UnkMedEmrg
,2019-02-24,05:21:33,Burl Twp,123 E Overdose
,2019-02-24,09:15:39,Burl Twp,132 E UnkMedEmrg
,2019-02-24,10:58:44,Edgewater,131 E Uncon
,2019-02-24,12:46:55,Burl Twp,117 E Falls
,2019-02-24,13:42:43,Beverly,117 E Falls
,2019-02-24,14:36:04,Burl City,133 E TrfcEntp
,2019-02-24,15:21:34,Edgewater,132 E UnkMedEmrg
,2019-02-24,18:44:54,Burl Twp,110 E ChestPain
,2019-02-24,21:29:43,Florence,105 E BackPain
,2019-02-25,01:09:25,Burl Twp,123 E Overdose
,2019-02-25,03:40:12,Florence,125 E Psychiat
,2019-02-25,05:17:40,Burl Twp,132 E UnkMedEmrg
,2019-02-25,06:02:26,Burl City,132 E UnkMedEmrg
,2019-02-25,07:45:12,Beverly,106 E Breathin
,2019-02-25,10:09:18,Willingbor,132 E UnkMedEmrg
,2019-02-25,10:08:40,Burl Twp,106 E Breathin
,2019-02-25,10:21:21,Edgewater,119 E Heart
,2019-02-25,10:25:34,Willingbor,119 E Heart
,2019-02-25,12:20:11,Florence,132 E UnkMedEmrg
,2019-02-25,12:40:43,Burl Twp,117 E Falls
,2019-02-25,13:03:49,Burl City,106 E Breathin
,2019-02-25,13:53:00,Burl Twp,129 E AccInjry
,2019-02-25,13:51:14,Burl Twp,106 E Breathin
,2019-02-25,16:17:22,Burl City,132 E UnkMedEmrg
,2019-02-25,16:50:37,Burl Twp,129 E AccInjry
,2019-02-25,17:05:56,Edgewater,121 E Hemrhage
,2019-02-25,17:20:12,Burl City,104 E AsltRape
,2019-02-25,17:55:18,Burl Twp,128 E Stroke
,2019-02-25,19:34:20,Burl City,112 E Convulsn
,2019-02-25,21:28:25,Burl City,110 E ChestPain
,2019-02-26,00:28:30,Edgewater,132 E UnkMedEmrg
,2019-02-26,02:18:43,Burl City,104 E AsltRape
,2019-02-26,02:40:29,Burl City,132 E UnkMedEmrg
,2019-02-26,02:33:02,Burl City,132 E UnkMedEmrg
,2019-02-26,05:43:28,Burl City,132 E UnkMedEmrg
,2019-02-26,09:22:06,Burl City,112 E Convulsn
,2019-02-26,09:23:29,"Beverly
C",125 E Psychiat
,2019-02-26,10:12:09,Burl Twp,106 E Breathin
,2019-02-26,09:51:33,Burl Twp,106 E Breathin
,2019-02-26,10:28:10,Edgewater,132 E UnkMedEmrg
,2019-02-26,09:29:34,Burl Twp,121 E Hemrhage
,2019-02-26,10:35:53,Burl Twp,117 E Falls
,2019-02-26,10:39:39,Edgewater,117 E Falls
,2019-02-26,16:22:52,Burl City,121 E Hemrhage
,2019-02-26,17:53:43,Burl City,110 E ChestPain
,2019-02-26,20:00:27,Edgewater,128 E Stroke
,2019-02-26,20:56:33,Edgewater,132 E UnkMedEmrg
,2019-02-27,23:48:41,Florence,119 E Heart
,2019-02-27,01:33:27,Burl City,109 E Arrest
,2019-02-27,07:58:23,Springfld,106 E Breathin
,2019-02-27,08:45:03,Willingbor,117 E Falls
,2019-02-27,09:42:48,Burl Twp,117 E Falls
,2019-02-27,09:51:57,Willingbor,106 E Breathin
,2019-02-27,11:36:18,Burl Twp,132 E UnkMedEmrg
,2019-02-27,12:18:09,Burl Twp,109 E Arrest
,2019-02-27,14:23:53,Burl Twp,117 E Falls
,2019-02-27,17:06:01,Burl Twp,125 E Psychiat
,2019-02-27,16:52:37,Burl City,106 E Breathin
,2019-02-27,18:26:16,Burl Twp,125 E Psychiat
,2019-02-27,19:36:28,Burl Twp,101 E AbdmPain
,2019-02-27,21:21:33,Beverly,132 E UnkMedEmrg
,2019-02-28,00:33:05,"Beverly
C",132 E UnkMedEmrg
,2019-02-28,07:17:57,Burl Twp,105 E BackPain
,2019-02-28,07:46:20,Burl City,105 E BackPain
,2019-02-28,09:31:45,Burl Twp,110 E ChestPain
,2019-02-28,09:36:02,Burl Twp,121 E Hemrhage
,2019-02-28,09:33:20,Burl City,131 E Uncon
,2019-02-28,09:14:51,Burl City,121 E Hemrhage
,2019-02-28,10:06:58,Edgewater,131 E Uncon
,2019-02-28,,Emerg Mgmt,FIRE F Fire Call
,2019-02-28,11:42:42,Burl Twp,117 E Falls
,2019-02-28,11:36:01,Florence,132 E UnkMedEmrg
,2019-02-28,13:02:20,Burl Twp,132 E UnkMedEmrg
,2019-02-28,13:46:55,Burl City,125 E Psychiat
,2019-02-28,,Emerg Mgmt,FIRE F Fire Call
,2019-02-28,15:24:59,Edgewater,132 E UnkMedEmrg
,2019-02-28,16:45:04,Springfld,129 E AccInjry
,2019-03-01,23:54:23,Willingbor,104 E AsltRape
,2019-03-01,01:22:19,Edgewater,110 E ChestPain
,2019-03-01,04:14:20,Burl Twp,116 E EyeProb
,2019-03-01,06:01:16,Edgewater,110 E ChestPain
,2019-03-01,07:06:48,Florence,129F E Mva/Fire
,2019-03-01,07:09:14,"NJTP

Ca",13 F Vehicle
,2019-03-01,10:40:17,Edgewater,125 E Psychiat
,2019-03-01,10:22:36,Edgewater,131 E Uncon
,2019-03-01,11:40:59,Burl Twp,110 E ChestPain
,2019-03-01,13:35:34,Burl Twp,132 E UnkMedEmrg
,2019-03-01,13:10:40,Burl City,119 E Heart
,2019-03-01,14:24:42,Burl Twp,106 E Breathin
